fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;cvli;roubo_rua;registro_ocorrencias;fase 
3301009;Campos dos Goytacazes;2015;11;2015m11;Interior;18;0;0;0;18;23;140;19;4;50;8;0;11;1;75;3;0;0;14;0;0;1;23;136;27;46;24;20;5;156;278;0;4;0;65;96;24;59;16;21;144;44;28;5;113;6;6;0;0;0;18;92;1206;3
3301108;Cantagalo;2015;11;2015m11;Interior;0;0;0;0;0;0;9;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;6;9;0;0;0;2;4;3;1;0;0;0;0;4;0;2;0;0;0;0;0;0;0;49;3
3301157;Cardoso Moreira;2015;11;2015m11;Interior;0;0;0;0;0;0;14;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;1;0;3;14;10;3;2;0;5;0;6;0;24;0;0;0;0;0;0;0;90;3
3301207;Carmo;2015;11;2015m11;Interior;0;0;0;0;0;0;14;1;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;5;7;0;0;0;3;1;1;0;0;0;0;0;1;0;11;0;0;0;0;0;0;0;69;3
3301306;Casimiro de Abreu;2015;11;2015m11;Interior;3;0;0;0;3;2;11;0;0;6;1;0;0;2;0;0;0;0;0;0;0;0;0;3;2;0;1;1;4;11;19;0;0;0;1;6;5;2;0;1;9;1;0;0;17;0;0;0;0;0;3;0;89;3
3301405;Conceição de Macabu;2015;11;2015m11;Interior;2;0;0;0;2;0;15;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;7;7;0;0;0;0;7;3;3;1;2;3;2;2;2;2;0;1;0;0;0;2;1;51;3
3301504;Cordeiro;2015;11;2015m11;Interior;0;0;0;0;0;0;20;0;0;4;0;0;0;0;1;0;0;0;0;0;1;0;0;2;5;3;0;3;0;4;15;0;0;0;3;7;5;1;1;3;2;0;1;0;5;0;0;0;0;0;0;1;65;3
3301603;Duas Barras;2015;11;2015m11;Interior;0;0;0;0;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;5;0;0;0;1;4;1;3;0;0;1;0;2;0;6;0;0;0;0;0;0;0;43;3
3301702;Duque de Caxias;2015;11;2015m11;Baixada Fluminense;21;0;1;8;30;19;292;20;8;158;32;4;211;66;358;77;0;0;57;0;2;1;68;877;91;306;26;42;1;275;740;0;10;0;123;48;7;38;3;167;123;32;78;1;241;45;0;0;0;0;22;492;3209;3
3301801;Engenheiro Paulo de Frontin;2015;11;2015m11;Interior;0;0;0;0;0;0;3;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;1;7;5;2;0;1;5;0;0;0;3;0;0;0;0;0;0;0;33;3
3301850;Guapimirim;2015;11;2015m11;Baixada Fluminense;3;0;0;0;3;0;29;2;0;7;3;0;7;1;3;0;0;0;0;0;0;0;3;17;3;6;0;3;0;17;29;0;0;0;1;5;4;1;0;7;4;5;7;0;34;4;0;0;0;0;3;3;176;3
3301876;Iguaba Grande;2015;11;2015m11;Interior;1;0;0;0;1;1;9;2;0;11;1;0;2;1;2;0;0;0;0;0;0;0;2;8;2;0;0;3;0;14;19;0;0;0;2;4;1;3;1;1;8;2;1;0;9;0;0;0;0;0;1;2;92;3
3301900;Itaboraí;2015;11;2015m11;Interior;5;0;0;1;6;6;88;8;4;33;7;1;19;6;60;15;0;0;8;0;0;0;6;122;16;25;5;12;1;92;151;0;3;0;39;19;1;18;0;19;45;18;19;0;115;8;0;0;0;0;5;83;694;3
3302007;Itaguaí;2015;11;2015m11;Baixada Fluminense;0;0;0;0;0;7;45;3;2;18;12;1;42;5;29;11;0;0;13;0;0;0;12;125;8;8;2;11;2;64;95;0;4;0;21;11;2;8;2;32;24;3;9;1;38;6;0;0;0;0;0;53;470;3
3302056;Italva;2015;11;2015m11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302106;Itaocara;2015;11;2015m11;Interior;2;0;0;0;2;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1;10;13;0;0;0;2;8;3;3;2;0;9;0;1;0;16;0;1;0;0;0;2;0;81;3
3302205;Itaperuna;2015;11;2015m11;Interior;1;0;0;0;1;3;45;3;2;14;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;4;1;6;3;31;48;0;1;0;8;36;21;18;0;5;33;3;4;1;53;1;0;0;0;0;1;0;292;3
3302254;Itatiaia;2015;11;2015m11;Interior;0;0;0;0;0;1;19;1;0;2;1;2;1;0;1;0;0;0;0;0;0;0;0;7;0;1;0;1;0;17;17;0;1;0;2;103;101;2;0;2;2;1;2;1;18;0;0;0;0;0;0;1;206;3
3302270;Japeri;2015;11;2015m11;Baixada Fluminense;4;1;0;1;6;17;42;3;1;17;0;0;3;2;18;6;0;0;5;0;0;0;6;40;2;3;2;2;0;18;27;0;0;0;9;28;2;12;14;10;17;3;75;1;45;6;0;0;0;0;5;29;366;3
3302304;Laje do Muriaé;2015;11;2015m11;Interior;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;5;0;0;0;1;1;0;0;1;0;0;0;2;0;2;1;0;0;0;0;0;0;22;3
3302403;Macaé;2015;11;2015m11;Interior;7;0;1;1;9;13;68;2;2;37;20;2;23;3;36;2;0;0;17;0;1;0;10;114;15;27;3;20;0;109;174;0;0;0;33;15;5;10;1;14;43;9;14;0;70;6;0;0;0;0;8;55;686;3
3302452;Macuco;2015;11;2015m11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302502;Magé;2015;11;2015m11;Baixada Fluminense;6;0;0;0;6;10;125;6;4;41;4;3;17;6;30;5;0;0;14;0;0;0;12;91;22;16;3;18;0;74;133;0;4;0;30;18;3;15;0;17;44;13;80;3;99;3;1;0;0;0;6;49;729;3
3302601;Mangaratiba;2015;11;2015m11;Interior;1;0;0;0;1;3;27;4;0;5;1;0;2;3;2;0;0;0;0;0;0;0;0;8;4;2;1;3;0;16;26;0;0;0;9;13;8;5;1;2;7;1;2;0;28;0;2;0;0;0;1;2;149;3
3302700;Maricá;2015;11;2015m11;Grande Niterói;2;0;0;0;2;0;63;6;3;42;1;1;12;1;18;0;0;0;6;0;0;0;2;41;11;17;5;13;1;87;134;0;1;0;27;13;9;5;1;7;18;5;4;0;83;7;0;0;0;0;2;24;561;3
3302809;Mendes;2015;11;2015m11;Interior;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;2;1;1;0;0;0;1;0;4;0;12;1;0;0;0;0;0;0;33;3
3302858;Mesquita;2015;11;2015m11;Baixada Fluminense;2;0;0;0;2;24;81;6;0;23;3;0;37;6;53;26;0;0;9;0;3;0;9;146;15;80;6;17;1;35;154;0;1;0;26;9;1;7;1;31;25;4;85;2;63;8;0;0;0;0;2;88;730;3
3302908;Miguel Pereira;2015;11;2015m11;Interior;0;0;0;0;0;0;29;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;17;25;0;0;0;3;8;2;5;1;2;7;4;4;0;38;0;0;0;0;0;0;0;150;3
3303005;Miracema;2015;11;2015m11;Interior;0;0;0;0;0;3;9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;8;10;0;0;0;1;14;10;3;1;0;6;0;4;0;16;0;0;0;0;0;0;0;82;3
3303104;Natividade;2015;11;2015m11;Interior;0;0;0;0;0;0;13;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6;8;0;0;0;2;1;1;0;0;1;4;0;2;0;6;0;0;0;0;0;0;0;52;3
3303203;Nilópolis;2015;11;2015m11;Baixada Fluminense;2;0;0;0;2;1;77;7;1;25;15;0;84;25;111;6;0;0;19;0;2;0;26;288;15;39;3;24;0;73;154;0;1;1;23;6;2;4;0;20;21;9;13;0;77;2;0;0;0;0;2;136;761;3
3303302;Niterói;2015;11;2015m11;Grande Niterói;15;0;0;4;19;8;201;9;1;160;20;3;101;12;198;16;0;0;45;0;5;1;37;438;96;113;29;60;7;269;574;0;12;0;133;58;12;42;4;56;105;37;53;13;139;8;1;0;0;0;15;259;2223;3
3303401;Nova Friburgo;2015;11;2015m11;Interior;1;0;0;0;1;2;104;8;0;28;1;1;1;0;5;0;0;0;0;0;0;0;3;11;24;10;3;10;0;84;131;0;0;0;20;37;16;18;4;14;40;12;6;1;132;5;0;0;0;0;1;5;632;3
3303500;Nova Iguaçu;2015;11;2015m11;Baixada Fluminense;33;0;1;0;34;26;357;26;5;136;37;8;221;25;341;49;0;1;77;0;9;0;71;839;81;179;22;56;1;263;602;0;7;0;111;54;7;44;3;88;117;46;144;1;325;31;1;0;0;0;34;467;3083;3
3303609;Paracambi;2015;11;2015m11;Baixada Fluminense;1;0;0;0;1;1;25;0;0;6;1;1;4;3;3;0;0;0;1;0;0;0;1;14;0;0;1;3;4;10;18;0;1;0;3;15;6;7;3;0;6;3;8;0;26;4;1;0;0;0;1;4;141;3
3303708;Paraíba do Sul;2015;11;2015m11;Interior;0;0;0;0;0;2;13;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;2;10;19;0;0;0;1;18;17;1;1;1;2;0;1;0;11;0;0;1;0;0;0;0;88;3
3303807;Paraty;2015;11;2015m11;Interior;2;0;0;1;3;4;20;1;1;5;1;1;0;0;0;0;0;0;0;0;0;0;1;3;3;0;0;1;0;20;24;0;0;0;10;8;5;2;1;2;11;1;2;0;9;0;0;0;0;0;2;0;142;3
3303856;Paty do Alferes;2015;11;2015m11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3303906;Petrópolis;2015;11;2015m11;Interior;1;0;0;0;1;0;131;7;6;42;3;3;5;2;5;0;0;0;0;0;0;0;9;26;19;14;4;23;0;113;174;0;3;0;40;55;19;33;3;12;54;13;43;1;126;7;1;0;0;0;1;5;831;3
3303955;Pinheiral;2015;11;2015m11;Interior;0;0;0;0;0;0;20;0;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;8;10;0;0;0;7;1;0;0;1;0;2;0;1;0;15;1;0;0;0;0;0;1;74;3
3304003;Piraí;2015;11;2015m11;Interior;0;0;0;0;0;1;10;2;0;3;0;0;0;2;0;0;0;0;0;0;0;0;1;3;0;0;0;2;1;14;17;0;0;0;2;8;4;4;0;4;4;0;3;0;11;0;0;0;0;0;0;0;80;3
3304102;Porciúncula;2015;11;2015m11;Interior;0;0;0;0;0;0;24;1;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;5;2;13;21;0;0;0;2;0;0;0;0;1;1;0;2;0;17;0;0;0;0;0;0;0;81;3
3304110;Porto Real;2015;11;2015m11;Interior;0;0;0;0;0;2;16;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;2;2;1;0;2;2;17;24;0;0;0;0;4;2;2;0;0;3;0;7;0;21;0;0;0;0;0;0;0;102;3
3304128;Quatis;2015;11;2015m11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304144;Queimados;2015;11;2015m11;Baixada Fluminense;9;0;0;0;9;6;78;0;0;26;5;0;18;8;57;2;0;0;8;0;1;0;6;105;13;8;2;7;3;44;77;0;2;0;20;13;2;7;4;12;22;6;4;0;76;5;0;0;0;0;9;67;489;3
3304151;Quissamã;2015;11;2015m11;Interior;0;0;0;0;0;0;16;0;0;3;1;0;3;0;1;0;0;0;0;0;0;0;0;5;0;0;0;2;1;23;26;0;2;0;2;4;1;3;0;5;9;0;2;0;6;0;0;0;0;0;0;1;93;3
3304201;Resende;2015;11;2015m11;Interior;4;0;0;0;4;6;61;7;1;13;5;1;0;0;3;1;0;0;0;0;0;0;2;12;6;4;3;10;2;52;77;0;4;0;20;19;5;14;1;5;43;7;16;3;81;6;0;0;0;0;4;4;445;3
3304300;Rio Bonito;2015;11;2015m11;Interior;0;0;0;0;0;2;19;1;3;12;0;0;0;1;0;2;0;0;2;0;0;1;1;7;6;2;1;2;0;14;25;0;0;0;5;17;1;14;2;4;33;1;2;0;16;0;0;0;0;0;0;4;148;3
3304409;Rio Claro;2015;11;2015m11;Interior;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;4;4;0;0;0;0;5;4;1;0;1;3;0;3;0;16;0;0;0;0;0;0;0;46;3
3304508;Rio das Flores;2015;11;2015m11;Interior;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;1;0;0;0;0;0;1;0;2;0;4;0;0;0;0;0;0;0;31;3
3304524;Rio das Ostras;2015;11;2015m11;Interior;1;0;0;0;1;8;62;6;4;27;7;3;11;2;33;4;0;0;9;0;1;0;4;74;14;19;1;6;5;91;136;0;13;0;23;33;10;21;6;5;46;6;7;0;88;0;2;0;0;0;1;46;558;3
3304557;Rio de Janeiro;2015;11;2015m11;Capital;87;2;2;12;103;171;2626;127;38;1425;303;44;1290;372;3042;332;1;2;688;4;65;12;836;6856;617;1475;641;944;72;3512;7396;0;85;6;1757;672;308;290;77;899;1001;267;502;44;2189;276;8;0;2;0;91;4062;29828;3
3304607;Santa Maria Madalena;2015;11;2015m11;Interior;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;3;0;0;0;1;0;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;16;3
3304706;Santo Antônio de Pádua;2015;11;2015m11;Interior;1;0;0;0;1;0;30;0;0;9;0;0;0;1;2;0;0;0;0;0;0;0;0;3;8;2;0;2;1;23;36;0;0;0;8;13;10;3;0;2;14;0;2;1;18;0;0;0;0;0;1;2;158;3
3304755;São Francisco de Itabapoana;2015;11;2015m11;Interior;0;0;0;0;0;1;7;1;1;14;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;16;18;0;0;0;0;10;3;3;4;2;7;0;1;0;12;0;0;0;0;0;0;0;92;3
3304805;São Fidélis;2015;11;2015m11;Interior;0;0;0;0;0;0;6;1;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3;3;6;13;0;0;0;4;4;3;1;0;1;1;0;0;0;8;0;0;0;0;0;0;0;62;3
3304904;São Gonçalo;2015;11;2015m11;Grande Niterói;25;0;0;13;38;20;325;15;9;145;43;16;201;35;505;57;0;0;79;0;4;0;60;1000;122;169;21;61;0;288;661;0;10;0;124;124;11;111;2;187;211;72;61;1;307;25;1;0;0;0;25;641;3419;3
3305000;São João da Barra;2015;11;2015m11;Interior;1;0;0;0;1;2;21;1;2;3;1;1;0;0;6;0;0;0;0;0;0;0;2;10;8;1;0;0;0;31;40;0;1;0;3;2;1;0;1;3;9;0;2;0;13;3;0;0;0;0;1;6;130;3
3305109;São João de Meriti;2015;11;2015m11;Baixada Fluminense;20;0;0;1;21;12;205;10;2;74;18;13;160;64;210;17;0;1;42;0;10;0;34;569;26;62;14;23;0;109;234;0;6;0;65;32;1;28;4;86;57;33;10;1;157;16;1;0;0;0;20;269;1657;3
3305133;São José de Ubá;2015;11;2015m11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3305158;São José do Vale do Rio Preto;2015;11;2015m11;Interior;0;0;0;0;0;0;3;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;1;2;1;1;0;1;1;0;0;0;5;0;0;0;0;0;0;0;37;3
3305208;São Pedro da Aldeia;2015;11;2015m11;Interior;3;0;0;0;3;4;30;5;3;20;2;0;5;0;4;1;0;0;0;0;1;0;1;14;10;2;1;2;2;39;56;0;1;0;12;21;7;10;5;5;13;9;5;1;40;2;0;1;0;0;3;5;273;3
3305307;São Sebastião do Alto;2015;11;2015m11;Interior;0;0;0;0;0;0;4;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;5;0;0;0;0;0;0;0;0;0;2;0;1;1;7;0;0;0;0;0;0;0;36;3
3305406;Sapucaia;2015;11;2015m11;Interior;1;0;0;0;1;0;13;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;3;0;0;0;2;11;8;3;0;0;9;0;4;0;12;1;0;0;0;0;1;0;59;3
3305505;Saquarema;2015;11;2015m11;Interior;4;0;0;0;4;3;40;2;1;28;4;1;8;0;5;0;0;0;1;0;0;0;3;22;5;1;0;5;0;50;61;0;1;0;6;9;6;2;1;6;4;0;7;0;37;4;0;0;0;0;4;6;285;3
3305554;Seropédica;2015;11;2015m11;Baixada Fluminense;3;0;0;0;3;4;21;0;4;25;1;0;8;6;12;1;0;0;1;0;3;0;1;33;7;2;2;2;2;18;33;0;0;0;11;12;2;10;1;8;11;4;13;0;25;7;0;0;0;0;3;14;216;3
3305604;Silva Jardim;2015;11;2015m11;Interior;0;0;0;0;0;1;6;0;2;16;0;0;2;1;0;2;0;0;0;0;0;0;1;6;1;0;0;1;4;0;6;0;0;0;4;0;0;0;0;2;1;0;3;1;10;0;0;0;0;0;0;2;55;3
3305703;Sumidouro;2015;11;2015m11;Interior;0;0;0;0;0;0;6;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;2;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;31;3
3305752;Tanguá;2015;11;2015m11;Interior;0;0;0;0;0;0;13;1;0;6;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;1;0;2;0;18;21;0;0;0;1;4;1;3;0;5;2;2;3;0;8;0;0;0;0;0;0;1;85;3
3305802;Teresópolis;2015;11;2015m11;Interior;0;1;0;0;1;3;111;7;1;32;0;0;1;0;1;0;1;0;4;0;0;0;3;10;16;12;1;12;0;76;117;0;2;0;25;55;31;25;1;15;48;6;27;2;105;6;1;0;0;0;1;5;661;3
3305901;Trajano de Moraes;2015;11;2015m11;Interior;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;37;3
3306008;Três Rios;2015;11;2015m11;Interior;1;0;0;0;1;4;85;5;1;19;1;0;0;1;0;0;0;0;0;0;0;0;0;2;2;3;0;3;1;42;51;0;0;0;8;55;41;14;0;1;32;2;13;0;82;5;0;0;0;0;1;0;413;3
3306107;Valença;2015;11;2015m11;Interior;0;0;0;0;0;3;28;1;1;6;0;0;0;1;1;0;0;0;0;0;0;0;1;3;3;1;0;2;0;20;26;0;0;0;2;14;8;6;0;5;12;2;4;0;30;2;0;0;0;0;0;1;157;3
3306156;Varre-Sai;2015;11;2015m11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3306206;Vassouras;2015;11;2015m11;Interior;2;0;0;0;2;1;16;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;2;0;1;0;9;15;0;0;0;3;8;6;2;0;1;4;0;4;0;26;1;0;0;0;0;2;0;94;3
3306305;Volta Redonda;2015;11;2015m11;Interior;3;0;0;0;3;3;101;10;6;16;4;0;1;0;8;1;0;0;2;0;0;0;7;22;17;35;3;26;2;102;186;0;0;0;34;54;17;32;6;8;75;18;23;0;90;6;1;0;0;0;3;11;726;3
3300100;Angra dos Reis;2015;12;2015m12;Interior;6;0;0;0;6;12;61;7;2;22;17;2;4;2;17;3;0;0;6;0;0;0;6;53;11;9;0;9;1;48;82;0;0;0;18;35;11;20;6;5;48;2;8;1;57;4;0;0;0;0;6;26;483;3
3300159;Aperibé;2015;12;2015m12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300209;Araruama;2015;12;2015m12;Interior;5;0;0;0;5;4;58;6;3;34;4;0;7;1;14;0;0;0;4;0;0;0;5;35;11;5;1;7;5;69;98;0;1;0;18;12;4;4;5;6;20;5;10;0;43;2;1;0;0;0;5;18;382;3
3300225;Areal;2015;12;2015m12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300233;Armação dos Búzios;2015;12;2015m12;Interior;0;0;0;0;0;1;30;1;0;6;2;0;1;0;2;0;0;0;0;0;0;0;5;8;8;2;0;5;0;43;60;0;1;0;8;12;4;8;0;4;13;5;3;1;28;2;0;0;0;0;0;2;258;3
3300258;Arraial do Cabo;2015;12;2015m12;Interior;0;0;0;0;0;2;28;1;0;7;2;0;1;0;5;0;0;0;0;0;0;0;2;10;2;4;0;4;0;26;36;0;0;0;0;12;4;7;1;1;5;3;5;0;26;1;1;0;0;0;0;5;143;3
3300308;Barra do Piraí;2015;12;2015m12;Interior;0;0;0;0;0;6;36;0;2;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;0;2;1;28;36;0;2;0;9;27;15;7;5;2;16;3;3;0;30;1;1;0;0;0;0;0;212;3
3300407;Barra Mansa;2015;12;2015m12;Interior;1;0;0;0;1;8;54;1;2;15;7;1;3;0;7;0;0;0;1;0;0;0;3;22;5;13;0;14;1;91;124;0;1;0;13;28;13;13;2;8;35;8;20;0;61;5;0;0;0;0;1;8;473;3
3300456;Belford Roxo;2015;12;2015m12;Baixada Fluminense;17;0;0;0;17;14;158;9;2;56;5;0;57;21;126;11;0;0;17;0;6;0;24;267;30;26;8;11;1;76;152;0;2;0;29;20;0;19;1;74;52;13;29;1;92;8;1;0;0;0;17;154;1073;3
3300506;Bom Jardim;2015;12;2015m12;Interior;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;2;5;11;0;0;0;1;8;4;4;0;1;2;0;0;0;10;0;0;0;0;0;0;0;53;3
3300605;Bom Jesus do Itabapoana;2015;12;2015m12;Interior;0;0;0;0;0;1;33;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;13;18;0;0;0;2;4;2;1;1;1;4;1;7;0;19;0;0;0;0;0;0;0;112;3
3300704;Cabo Frio;2015;12;2015m12;Interior;6;0;0;0;6;13;104;8;3;28;5;0;15;3;22;7;0;0;4;0;0;0;13;68;23;13;5;14;1;109;166;0;5;1;26;66;10;54;7;20;77;35;24;0;100;3;0;0;0;0;6;33;764;3
3300803;Cachoeiras de Macacu;2015;12;2015m12;Interior;2;0;0;0;2;4;28;1;1;14;1;0;1;0;5;0;0;0;0;0;0;0;1;8;2;2;0;3;1;30;38;0;1;0;3;5;3;3;0;1;8;0;4;0;34;1;0;0;0;0;2;5;188;3
3300902;Cambuci;2015;12;2015m12;Interior;0;0;0;0;0;0;9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;7;0;0;0;1;0;0;0;0;1;0;0;0;0;5;0;1;0;0;0;0;0;41;3
3300936;Carapebus;2015;12;2015m12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2015;12;2015m12;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301009;Campos dos Goytacazes;2015;12;2015m12;Interior;14;1;0;1;16;26;96;12;7;72;6;3;20;5;90;2;0;0;8;0;0;1;22;157;25;61;45;11;4;169;315;0;6;0;75;103;31;57;17;20;110;28;38;2;83;6;1;2;0;0;15;100;1261;3
3301108;Cantagalo;2015;12;2015m12;Interior;0;0;0;0;0;0;10;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;3;0;10;13;0;0;0;0;13;10;3;0;1;2;1;2;1;11;0;1;0;0;0;0;0;70;3
3301157;Cardoso Moreira;2015;12;2015m12;Interior;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;2;1;2;7;0;0;0;2;14;8;6;0;2;9;1;2;0;24;0;0;0;0;0;0;0;85;3
3301207;Carmo;2015;12;2015m12;Interior;0;0;0;0;0;0;12;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;5;5;0;0;0;1;1;0;1;0;1;0;0;3;0;8;0;0;0;0;0;0;0;69;3
3301306;Casimiro de Abreu;2015;12;2015m12;Interior;2;0;0;0;2;0;32;0;1;11;0;0;1;1;4;0;0;1;0;0;0;0;0;7;2;3;0;3;2;13;23;0;2;0;4;5;2;2;1;0;6;0;2;0;19;2;0;0;0;0;2;4;110;3
3301405;Conceição de Macabu;2015;12;2015m12;Interior;1;0;0;0;1;0;9;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;4;6;0;0;0;0;4;3;1;0;1;1;1;0;2;12;0;0;0;0;0;1;0;43;3
3301504;Cordeiro;2015;12;2015m12;Interior;0;0;0;0;0;0;9;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;7;11;0;0;0;3;5;5;0;0;1;3;0;1;0;15;0;0;0;0;0;0;0;66;3
3301603;Duas Barras;2015;12;2015m12;Interior;0;0;0;0;0;0;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;5;0;0;0;0;0;0;0;0;1;0;0;0;0;10;0;0;0;0;0;0;0;27;3
